#Format version: 1.0
time[us],Waveform 1,Waveform 1,gyroX[dps],gyroY[dps],gyroZ[dps],accX[g],accY[g],accZ[g],magnX[uT],magnY[uT],magnZ[uT],
42540003,88239,22.7641,0.245,-4.217,-1.207,0.015,-0.106,1.03,-35.4,-26.5,7.2,
42550001,88249,22.7641,0.682,-3.185,5.022,0.002,-0.111,1.031,-36.9,-27.3,7.2,
42560004,88259,22.7641,-1.032,-0.77,8.662,-0.045,-0.09,1.029,-35.8,-28,7.2,
42570001,88269,22.7641,-4.077,-0.49,9.03,-0.094,-0.083,1.028,-36,-27.3,7.2,
42580003,88279,22.7833,-10.762,-4.655,2.73,-0.084,-0.071,1.037,-35.1,-26.5,7.3,
42590001,88289,22.7833,-14.997,-7.507,0.087,-0.063,-0.075,1.056,-34.5,-27.3,6.7,
42600004,88299,22.7833,-18.34,-7.77,1.627,-0.051,-0.091,1.036,-35.2,-27.4,7,
42610001,88309,22.7833,-21.875,-7.595,0.822,-0.039,-0.098,1.026,-34.9,-27,7,
42620002,88319,22.7833,-21.035,-5.495,-0.402,-0.024,-0.095,1.017,-34.6,-27.3,7.2,
42630000,88329,22.7833,-14.455,-1.907,-3.447,-0.016,-0.108,1.006,-34.9,-28,7.2,
42640004,88339,22.7833,-8.942,1.61,-6.247,-0.02,-0.098,1,-34.6,-27.9,6.4,
42650000,88349,22.7833,-1.61,2.642,-7.262,-0.029,-0.086,1.003,-34,-27.1,7.3,
42660002,88359,22.7641,1.4,0.035,-3.762,-0.041,-0.112,1.012,-34.6,-27.9,7,
42670001,88369,22.7641,-2.397,-2.38,4.217,-0.057,-0.1,1.007,-34.2,-27,7.8,
42680004,88379,22.7641,-2.695,-4.655,8.855,-0.064,-0.094,1.015,-36,-27.9,6.9,
42690001,88389,22.7641,-4.917,-6.002,10.85,-0.069,-0.105,1.022,-34.8,-27.4,6.9,
42700003,88399,22.7641,-11.217,-6.422,12.46,-0.067,-0.084,1.036,-34.9,-27.1,7.2,
42710001,88409,22.7641,-11.217,-6.422,12.46,-0.067,-0.084,1.036,-35.8,-27.4,7.2,
42720004,88419,22.7641,-11.655,-7.525,11.987,-0.062,-0.096,1.038,-34.3,-27.7,6.6,
42730001,88429,22.7641,-12.04,-5.477,7.402,-0.061,-0.103,1.028,-33.9,-27.4,7.3,
42740002,88439,22.8217,-10.815,-3.815,2.73,-0.048,-0.105,1.021,-34.9,-26.7,7.6,
42750002,88449,22.8217,-4.27,-2.537,-1.242,-0.02,-0.128,1.021,-35.2,-28.2,7.5,
42760004,88459,22.8217,3.272,1.785,-4.83,-0.015,-0.124,1.024,-34.3,-28,7.2,
42770001,88469,22.8217,9.292,5.967,-7.122,-0.038,-0.109,1.027,-34.8,-27.9,6.9,
42780003,88479,22.8217,12.827,6.615,-9.152,-0.052,-0.101,1.027,-34.5,-28,7,
42790001,88489,22.8217,11.69,5.53,-7.822,-0.053,-0.113,1.032,-34.3,-27.4,7.6,
42800004,88499,22.8217,7.297,5.687,-5.495,-0.058,-0.089,1.036,-34.8,-27.9,7,
42810001,88509,22.8217,3.377,3.815,-1.522,-0.075,-0.085,1.057,-34.9,-27,7.9,
42820003,88519,22.7641,-3.482,-0.07,3.237,-0.084,-0.068,1.049,-34,-27.4,6.9,
42830001,88529,22.7641,-8.522,-2.607,5.355,-0.089,-0.059,1.064,-35.5,-27.7,6.4,
42840004,88539,22.7641,-11.987,-3.08,5.897,-0.09,-0.057,1.059,-34.9,-27.6,7.3,
42850001,88549,22.7641,-12.617,-3.71,2.275,-0.083,-0.061,1.038,-34.3,-27.9,7.8,
42860002,88559,22.7641,-10.552,-4.55,-2.502,-0.066,-0.079,1.027,-35.2,-27.6,7,
42870001,88569,22.7641,-8.61,-5.355,-3.535,-0.059,-0.106,1.014,-35.5,-27.4,7,
42880004,88579,22.7641,-12.075,-7.385,-2.905,-0.049,-0.135,1,-34.3,-27.7,6.4,
42890001,88589,22.7641,-18.41,-9.957,-0.577,-0.038,-0.135,0.991,-34.2,-27.6,6.4,
42900002,88599,22.7641,-20.527,-10.57,3.622,-0.03,-0.148,0.986,-34.8,-27.3,7,
42910000,88609,22.7641,-20.352,-8.19,5.32,-0.031,-0.124,0.995,-33.9,-27.3,7.3,
42920004,88619,22.7641,-12.757,-4.322,3.675,-0.028,-0.109,0.999,-34,-28,6.6,
42930001,88629,22.7641,-0.735,1.855,-2.782,-0.027,-0.09,1.021,-34.6,-28.2,7.6,
42940002,88639,22.7641,13.755,9.957,-9.257,-0.042,-0.075,1.036,-34.5,-26.5,6.7,
42950000,88649,22.7641,26.057,14.945,-12.932,-0.072,-0.096,1.039,-35.4,-27,7.8,
42960004,88659,22.7641,23.572,13.422,-15.242,-0.075,-0.104,1.038,-34,-27.3,6.9,
42970001,88669,22.7641,15.855,8.47,-14.665,-0.075,-0.101,1.025,-34.6,-27.4,6.1,
42980002,88679,22.8025,8.155,2.257,-10.185,-0.067,-0.11,1.018,-35.2,-26.7,6.6,
42990000,88689,22.8025,1.12,-1.662,-2.642,-0.059,-0.102,1.016,-34.2,-26.4,5.8,
43000005,88699,22.8025,-1.295,-3.78,2.642,-0.069,-0.096,1.016,-34.2,-27,6.1,
43010000,88709,22.8025,-3.902,-5.6,4.812,-0.077,-0.094,1.015,-34.5,-27.3,6.4,
43020002,88719,22.8025,-6.475,-6.982,6.807,-0.082,-0.095,1.009,-34.8,-27.1,7.5,
43030001,88729,22.8025,-6.597,-7.612,6.265,-0.067,-0.104,1.015,-33.6,-26.4,8.1,
43040004,88739,22.8025,-5.617,-6.142,2.345,-0.057,-0.11,1.006,-35.1,-27.4,5.8,
43050001,88749,22.8025,-4.06,-4.095,-1.557,-0.057,-0.116,1.006,-34.5,-26.5,7,
43060002,88759,22.8025,-2.362,-5.022,-2.327,-0.048,-0.134,1.001,-34.3,-26.2,6.6,
43070001,88769,22.7641,-0.245,-5.617,-3.762,-0.025,-0.146,0.997,-33.7,-27,6.9,
43080004,88779,22.7641,2.905,-3.43,-4.795,-0.019,-0.149,0.996,-34.6,-27.4,7.6,
43090001,88789,22.7641,4.847,-2.8,-4.515,-0.007,-0.152,1,-34.6,-27.1,6.6,
43100002,88799,22.7641,5.897,-2.975,-2.047,0.013,-0.154,1.01,-34.6,-27.3,6.7,
43110001,88809,22.7641,6.072,-1.872,2.187,0.002,-0.143,1.013,-34,-27.1,6.7,
43120004,88819,22.7641,6.16,-1.26,5.302,-0.021,-0.13,1.016,-34.9,-28,6.7,
43130001,88829,22.7641,5.67,-1.89,7.875,-0.047,-0.103,1.031,-34.9,-27.9,6.3,
43140003,88839,22.7641,6.107,-2.73,9.537,-0.064,-0.093,1.042,-35.1,-26.8,7.2,
43150001,88849,22.7641,7.122,-0.875,6.457,-0.076,-0.087,1.048,-35.1,-28,6.7,
43160004,88859,22.7641,7.122,1.785,0.927,-0.081,-0.066,1.048,-34.6,-27.6,7.2,
43170000,88869,22.7641,5.53,0.087,-0.262,-0.08,-0.072,1.038,-34.9,-27.7,6.3,
43180003,88879,22.7641,2.59,-3.01,-0.402,-0.053,-0.078,1.043,-34.8,-27.4,6.3,
43190001,88889,22.7641,0.087,-3.412,1.68,-0.049,-0.081,1.048,-35.7,-26.8,6.4,
43200004,88899,22.7641,-3.92,-4.637,4.707,-0.066,-0.073,1.033,-34.3,-26.8,6.6,
43210000,88909,22.7641,-6.405,-10.08,7.385,-0.051,-0.088,1.032,-34,-27.9,6.7,
43220003,88919,22.7641,-8.207,-12.25,9.327,-0.02,-0.112,1.034,-35.2,-28,6.1,
43230001,88929,22.8025,-8.032,-7.805,6.685,-0.014,-0.117,1.033,-34.3,-28,7.5,
43240004,88939,22.8025,-4.287,-2.117,0.227,-0.029,-0.112,1.018,-34,-28,7.5,
43250003,88949,22.8025,0.35,2.082,-4.27,-0.044,-0.121,1.008,-34.5,-27.7,8.1,
43260003,88959,22.8025,1.242,3.15,-5.705,-0.053,-0.117,1.005,-34.8,-27.3,7.5,
43270001,88969,22.8025,2.45,1.19,-5.635,-0.039,-0.118,1.01,-34.8,-27.1,7.3,
43280004,88979,22.8025,1.995,-0.49,-4.27,-0.021,-0.121,1.028,-34.3,-28,7.6,
43290000,88989,22.8025,1.26,-1.05,0.56,-0.02,-0.114,1.032,-34.3,-28.2,7.3,
43300003,88999,22.8025,2.275,-1.575,2.73,-0.027,-0.108,1.034,-34.8,-28.5,7.6,
43310001,89009,22.7833,1.61,-1.417,3.132,-0.037,-0.086,1.045,-35.4,-27.1,7.2,
43320004,89019,22.7833,1.12,-1.557,3.937,-0.049,-0.079,1.04,-34.2,-27.6,6.9,
43330001,89029,22.7833,-1.225,-3.815,6.65,-0.049,-0.082,1.046,-34.2,-27.4,7.2,
43340003,89039,22.7833,-3.832,-5.722,10.587,-0.049,-0.095,1.037,-34.9,-27.6,6.6,
43350001,89049,22.7833,-6.107,-5.845,9.87,-0.049,-0.097,1.02,-33.9,-27.9,6.9,
43360004,89059,22.7833,-5.337,-4.217,8.33,-0.051,-0.116,1.008,-34.2,-27.7,7,
43370001,89069,22.7833,-4.847,-1.19,4.585,-0.047,-0.139,1.001,-34.9,-28,7.5,
43380003,89079,22.7833,-4.707,3.5,-1.382,-0.058,-0.118,0.991,-34.6,-27.7,7.6,
43390001,89089,22.7833,-0.42,7.14,-5.582,-0.065,-0.106,0.995,-33.6,-28,6.7,
43400004,89099,22.7833,2.87,7.227,-7.717,-0.055,-0.109,1.017,-34.9,-27.9,7.8,
43410001,89109,22.7833,3.342,7.332,-7.892,-0.056,-0.105,1.024,-34,-27.6,8.4,
43420002,89119,22.7833,4.567,6.86,-10.045,-0.041,-0.104,1.031,-34.5,-27.3,7.8,
43430001,89129,22.7833,4.48,4.83,-11.865,-0.016,-0.112,1.044,-34.9,-27.7,7.5,
43440004,89139,22.7833,2.257,2.205,-8.732,0,-0.107,1.053,-33.4,-27.9,7.3,
43450000,89149,22.7833,1.242,-0.175,-2.747,0.001,-0.102,1.066,-35.4,-27.3,7.3,
43460003,89159,22.7833,-1.102,-2.275,3.587,-0.015,-0.106,1.063,-34.5,-27.6,7.8,
43470001,89169,22.7833,-4.777,-5.425,10.272,-0.026,-0.1,1.054,-35.7,-27.3,7.2,
43480004,89179,22.8025,-5.005,-6.667,13.072,-0.034,-0.111,1.038,-35.8,-27.1,7.8,
43490000,89189,22.8025,-5.215,-5.092,12.757,-0.048,-0.116,1.021,-35.1,-27.6,7.8,
43500004,89199,22.8025,-5.215,-1.242,9.957,-0.063,-0.116,1.021,-33.4,-27.4,7,
43510001,89209,22.8025,-4.847,-1.242,9.957,-0.063,-0.107,1.009,-33.4,-27.9,7.6,
43520004,89219,22.8025,-3.062,2.187,8.417,-0.066,-0.114,1.012,-34.2,-27,7.3,
43530000,89229,22.8025,-2.485,5.582,5.355,-0.066,-0.111,1.007,-34,-27.3,6.3,
43540002,89239,22.8025,-1.627,7.507,2.065,-0.077,-0.102,1,-34.5,-28,7.5,
43550001,89249,22.8025,1.102,8.925,-1.505,-0.087,-0.09,0.991,-34.2,-27.9,7,
43560004,89259,22.7833,3.78,7.28,-5.845,-0.08,-0.081,1.002,-34.8,-27.3,7.6,
43570000,89269,22.7833,4.165,5.407,-4.392,-0.088,-0.077,1.016,-34.6,-27.6,6.1,
43580002,89279,22.7833,4.462,3.727,-3.99,-0.093,-0.07,1.021,-34.2,-27.3,6.6,
43590001,89289,22.7833,5.652,1.907,-4.655,-0.082,-0.07,1.03,-34.3,-27.3,6.4,
43600004,89299,22.7833,5.915,0.647,-5.512,-0.061,-0.087,1.028,-34.5,-26.4,5.7,
43610001,89309,22.7833,1.75,-2.205,-4.497,-0.036,-0.108,1.035,-35.1,-25.9,6.6,
43620003,89319,22.7833,-2.975,-5.547,1.732,-0.035,-0.119,1.031,-34.8,-27.7,6.9,
43630001,89329,22.7833,-5.705,-6.667,6.807,-0.043,-0.122,1.013,-34.2,-27.3,7.2,
43640004,89339,22.8025,-7.332,-6.317,7.945,-0.058,-0.126,0.999,-34.2,-26.8,5.8,
43650000,89349,22.8025,-7.035,-4.952,6.72,-0.06,-0.132,0.991,-35.1,-27.4,7,
43660002,89359,22.8025,-4.917,-2.275,5.162,-0.055,-0.122,0.981,-34.2,-27.7,6.3,
43670001,89369,22.8025,-0.035,0.175,4.392,-0.043,-0.124,0.999,-33.4,-27.3,6.4,
43680004,89379,22.8025,1.89,0.962,5.092,-0.046,-0.12,1.011,-33.9,-27.4,7.5,
43690001,89389,22.8025,1.172,0.332,7.28,-0.062,-0.113,1.009,-33.6,-27.7,6.7,
43700002,89399,22.8025,-0.875,0,7.98,-0.064,-0.101,1.021,-35.2,-27,6.9,
43710001,89409,22.8025,-2.345,-0.14,6.702,-0.056,-0.093,1.037,-34.2,-27.1,7.2,
43720004,89419,22.7833,-0.805,1.872,3.115,-0.064,-0.094,1.029,-33.7,-26.5,5.7,
43730001,89429,22.7833,1.627,4.742,-3.535,-0.067,-0.088,1.023,-34.2,-26.4,6.7,
43740003,89439,22.7833,3.622,4.357,-6.65,-0.068,-0.092,1.02,-33.6,-27,7.6,
43750002,89449,22.7833,2.642,1.102,-3.99,-0.051,-0.103,1.018,-34.2,-27,7.5,
43760004,89459,22.7833,3.517,-1.067,1.96,-0.049,-0.101,1.021,-34.3,-26.7,7.3,
43770000,89469,22.7833,5.477,-0.875,5.81,-0.06,-0.106,1.019,-35.1,-26.7,8.1,
43780003,89479,22.7833,4.532,0.052,5.337,-0.071,-0.099,1.021,-34.8,-28.3,6.6,
43790001,89489,22.7833,3.64,0.787,3.202,-0.092,-0.089,1.009,-34.5,-27.7,7.3,
43800004,89499,22.7833,1.872,-1.137,1.697,-0.092,-0.085,1.002,-33.9,-27.1,7.3,
43810001,89509,22.7833,0.472,-4.06,2.502,-0.074,-0.087,1.011,-35.2,-26.4,6.6,
43820003,89519,22.7833,1.137,-4.97,4.34,-0.057,-0.094,1.022,-34.3,-27.6,7.8,
43830001,89529,22.7833,-0.035,-5.075,6.125,-0.045,-0.11,1.035,-35.4,-27.7,7.2,
43840004,89539,22.7833,-3.412,-2.975,4.515,-0.043,-0.116,1.043,-35.5,-26.4,7.9,
43850000,89549,22.7833,-5.355,0.21,1.697,-0.061,-0.101,1.027,-33.9,-27.9,7,
43860002,89559,22.7833,-1.96,3.57,-0.49,-0.069,-0.103,1.023,-34.3,-26.7,7.2,
43870001,89569,22.7833,2.817,5.407,-5.39,-0.053,-0.106,1.02,-33.9,-27.3,7,
43880004,89579,22.8217,5.547,3.657,-7.472,-0.051,-0.115,1.018,-33.9,-26.8,7.8,
43890001,89589,22.8217,7.577,2.957,-7.735,-0.064,-0.115,1.017,-34.3,-26.4,7.8,
43900002,89599,22.8217,9.87,5.407,-14.84,-0.062,-0.095,1.031,-34.8,-27.1,6.9,
43910001,89609,22.8217,10.08,1.925,-21.035,-0.041,-0.089,1.035,-34.6,-27.6,7.2,
43920004,89619,22.8217,10.815,-0.612,-19.005,-0.04,-0.088,1.036,-34.8,-27.4,6.9,
43930001,89629,22.8217,13.475,-1.89,-15.155,-0.052,-0.076,1.034,-35.8,-26.7,6.3,
43940002,89639,22.8217,16.887,-2.905,-13.3,-0.077,-0.07,1.03,-35.4,-27.3,6.6,
43950000,89649,22.8217,18.252,-4.165,-15.347,-0.093,-0.059,1.011,-35.8,-26.5,7.3,
43960004,89659,22.8217,21.122,-9.135,-19.127,-0.085,-0.076,1.018,-35.4,-27.9,6.9,
43970000,89669,22.8217,22.172,-12.39,-23.677,-0.047,-0.076,1.023,-35.5,-26.1,7.5,
43980002,89679,22.8217,26.932,-10.867,-26.127,-0.015,-0.078,1.031,-37,-27.3,7.5,
43990001,89689,22.8217,32.025,-7.857,-26.722,0.012,-0.11,1.062,-35.4,-27.1,7,
44000005,89699,22.8217,29.47,-3.535,-25.27,0.035,-0.111,1.054,-35.7,-27,7,
44010000,89709,22.8217,29.627,1.645,-21.455,0.03,-0.09,1.038,-36.7,-26.8,7.9,
44020002,89719,22.8217,32.76,5.197,-22.33,0.014,-0.071,1.032,-38.1,-27.7,7.2,
44030001,89729,22.8217,35.612,6.457,-31.325,-0.009,-0.055,1.03,-37.6,-27.7,7.8,
44040004,89739,22.8217,38.517,6.02,-41.51,-0.039,-0.056,1.055,-37.6,-26.8,7.5,
44050001,89749,22.8217,35.612,8.12,-47.215,-0.073,-0.036,1.056,-37.6,-27.3,7.8,
44060002,89759,22.8217,30.94,9.397,-47.442,-0.097,-0.013,1.035,-38.7,-27.1,8.5,
44070000,89769,22.8217,23.957,6.86,-42.875,-0.102,-0.021,1.048,-38.1,-25.6,7.8,
44080004,89779,22.8217,13.615,7.035,-37.082,-0.089,-0.002,1.054,-38.8,-26.7,7.9,
44090001,89789,22.8217,12.757,9.625,-37.765,-0.07,0.028,1.046,-39.7,-26.1,8.1,
44100002,89799,22.8217,18.27,10.097,-45.745,-0.063,0.015,1.043,-38.7,-26.8,8.2,
44110000,89809,22.8217,23.205,9.432,-53.287,-0.07,-0.001,1.017,-38.4,-26.1,8.2,
44120004,89819,22.8217,27.09,8.172,-56.175,-0.063,-0.025,1.013,-39.4,-26.8,8.8,
44130001,89829,22.7833,26.705,6.632,-52.395,-0.078,-0.038,1.025,-39.1,-25.2,8.7,
44140002,89839,22.7833,21.21,6.562,-38.045,-0.094,-0.037,1.015,-39.6,-23.7,7.8,
44150001,89849,22.7833,16.607,7,-21.385,-0.097,-0.031,1.026,-39.7,-26.5,7.8,
44160004,89859,22.7833,9.555,6.93,-10.867,-0.087,-0.017,1.034,-39,-25.2,8.1,
44170001,89869,22.7833,3.587,7.77,-3.43,-0.099,-0.006,1.021,-40.8,-26.4,7.2,
44180003,89879,22.7833,1.137,7.735,3.412,-0.114,0.001,0.997,-39.1,-25.5,7.8,
44190001,89889,22.7833,-1.137,4.235,7.84,-0.117,0,1.007,-39.4,-25.8,7.6,
44200004,89899,22.7833,-3.71,1.487,11.042,-0.104,-0.003,1.013,-38.5,-24.9,7.5,
44210001,89909,22.7833,-4.655,0.402,14.35,-0.094,0,1.014,-39.6,-25.9,7,
44220002,89919,22.7833,-7.402,-1.172,18.007,-0.089,-0.005,1.022,-39.3,-25.2,7,
44230001,89929,22.7833,-10.92,-0.962,19.075,-0.075,0.005,1.039,-39.6,-24.7,7.5,
44240004,89939,22.7833,-11.357,2.03,13.877,-0.071,0.028,1.038,-38.8,-26.2,7.6,
44250002,89949,22.7833,-8.102,3.815,4.007,-0.083,0.021,1.037,-38.4,-25.8,7.2,
44260002,89959,22.7833,-5.862,2.8,-0.7,-0.091,-0.002,1.031,-39.4,-25.5,8.4,
44270000,89969,22.7833,-3.132,0.472,-1.54,-0.079,-0.017,1.013,-39.4,-25.6,7.3,
44280004,89979,22.7833,-2.415,-2.572,-1.942,-0.055,-0.035,1.017,-40.3,-25,8.1,
44290001,89989,22.8025,-2.415,-2.59,1.33,-0.041,-0.035,1.017,-40.2,-25.2,6.7,
44300002,89999,22.8025,-2.467,-2.59,1.33,-0.041,-0.041,1.014,-39.4,-25.3,6.6,
44310001,90009,22.8025,-4.987,-2.817,10.745,-0.044,-0.046,1.004,-39.9,-25.9,7,
44320004,90019,22.8025,-9.975,-5.635,21.63,-0.039,-0.044,1.008,-38.2,-25.6,6.9,
44330001,90029,22.8025,-15.837,-8.277,30.642,-0.053,-0.029,1.02,-39,-25.9,6.7,
44340002,90039,22.8025,-16.66,-8.4,35.717,-0.059,-0.012,1.021,-39.1,-26.5,7,
44350001,90049,22.8025,-14.367,-7.945,33.827,-0.054,-0.017,1.004,-38.5,-25.5,7.3,
44360004,90059,22.8025,-12.967,-7.962,29.225,-0.063,-0.02,1.004,-37.3,-25.8,6.6,
44370000,90069,22.8025,-12.705,-8.68,28.63,-0.075,-0.016,1.019,-38.4,-25.8,7.2,
44380003,90079,22.8025,-16.205,-10.15,34.545,-0.101,-0.012,1.028,-38.4,-26.1,7.2,
44390001,90089,22.8025,-21.315,-11.305,43.295,-0.089,-0.009,1.032,-38.4,-26.2,7.3,
44400004,90099,22.8025,-26.652,-12.652,51.87,-0.085,-0.017,1.036,-37,-26.8,6.1,
44410000,90109,22.8025,-33.232,-14.28,62.072,-0.108,-0.01,1.023,-37.5,-27,7.6,
44420003,90119,22.8025,-38.57,-17.465,73.762,-0.142,0.001,0.999,-36.3,-27.1,7,
44430001,90129,22.8025,-40.95,-24.78,80.99,-0.144,0.008,0.991,-35.2,-27.3,7.6,
44440004,90139,22.8025,-41.3,-32.112,85.365,-0.141,0.003,1.009,-36.6,-27.3,7.6,
44450001,90149,22.8025,-35.017,-33.425,85.382,-0.082,-0.024,1.021,-35.7,-27.6,8.4,
44460002,90159,22.8025,-28.717,-28.577,72.205,-0.041,-0.08,1.046,-34.6,-28,7.6,
44470001,90169,22.8025,-28.665,-19.722,51.467,-0.051,-0.064,1.03,-35.4,-27.3,6.7,
44480004,90179,22.8025,-20.667,-11.077,34.107,-0.081,-0.045,1.007,-36,-28.8,7.6,
44490000,90189,22.8025,-9.957,-7.35,19.81,-0.083,-0.051,1.01,-35.4,-28.6,7.5,
44500004,90199,22.8025,-7.542,-5.372,9.292,-0.084,-0.072,1.029,-34.9,-29.2,7,
44510000,90209,22.8025,-5.845,-1.837,0.472,-0.085,-0.062,1.028,-35.1,-28.9,7.5,
44520004,90219,22.8025,-5.057,-2.082,-5.425,-0.077,-0.061,1.023,-35.1,-28.8,7.2,
44530001,90229,22.8025,-8.137,-6.877,-0.087,-0.026,-0.082,1.037,-34.5,-27.3,7,
44540002,90239,22.8025,-8.802,-7.752,7.14,0.019,-0.109,1.05,-34.8,-27.7,6.9,
44550000,90249,22.8025,-7.262,-5.075,12.197,0.015,-0.11,1.04,-34.5,-28.6,6.7,
44560004,90259,22.8025,-10.43,-3.307,17.202,0.012,-0.161,1.031,-34.5,-28.5,7.3,
44570001,90269,22.8025,-20.615,-0.192,15.767,0.014,-0.15,1.031,-34.2,-28,7.5,
44580002,90279,22.8025,-24.22,-0.105,17.535,-0.008,-0.116,1.027,-34.3,-28.5,7.2,
44590001,90289,22.8025,-18.812,-0.682,16.012,-0.004,-0.11,1.031,-34,-28.8,7.3,
44600004,90299,22.8025,-8.872,0.35,6.16,-0.021,-0.094,1.043,-34,-29.1,7,
44610000,90309,22.8025,-0.087,1.732,-8.295,-0.036,-0.09,1.051,-34.5,-29.2,7.3,
44620003,90319,22.8409,6.58,2.922,-25.182,-0.039,-0.089,1.045,-34.2,-27.6,6.9,
44630000,90329,22.8409,12.95,4.375,-39.357,-0.023,-0.093,1.043,-34.8,-27.9,7.2,
44640004,90339,22.8409,18.445,6.492,-45.027,0.001,-0.09,1.038,-34,-28.3,7.2,
44650001,90349,22.8409,20.247,6.737,-42.402,-0.007,-0.091,1.026,-35.4,-28.2,7.5,
44660003,90359,22.8409,11.62,-0.105,-25.777,-0.004,-0.104,1.014,-34.2,-28,6.6,
44670000,90369,22.8409,-0.612,-9.852,-1.347,0.025,-0.115,1.037,-34.6,-28.2,7,
44680004,90379,22.8409,-11.13,-14.822,22.207,0.032,-0.113,1.032,-35.2,-28,8.7,
44690001,90389,22.8409,-20.037,-20.212,44.03,-0.003,-0.094,1.016,-34.6,-28.8,6.9,
44700002,90399,22.8025,-23.747,-25.847,59.622,-0.01,-0.092,1.017,-34.8,-29.5,7,
44710001,90409,22.8025,-22.365,-24.85,72.31,-0.022,-0.102,1.015,-33.6,-28.5,7.5,
44720004,90419,22.8025,-19.442,-15.627,80.902,-0.05,-0.103,1.01,-32.5,-29.4,7.6,
44730001,90429,22.8025,-17.972,-5.32,78.295,-0.069,-0.107,1.016,-32.1,-29.5,7.2,
44740002,90439,22.8025,-17.92,1.995,64.61,-0.081,-0.073,1.017,-33.1,-28.8,7.5,
44750002,90449,22.8025,-11.935,5.687,48.142,-0.083,-0.081,1.009,-32.4,-29.7,7.6,
44760004,90459,22.8025,-4.917,9.607,29.207,-0.09,-0.095,0.998,-32.8,-30.7,6.9,
44770001,90469,22.8025,0,12.635,8.837,-0.1,-0.101,0.993,-32.5,-28.8,7.5,
44780002,90479,22.8025,3.185,13.212,-12.162,-0.101,-0.071,0.972,-33.1,-29.7,7.3,
44790000,90489,22.8025,6.667,8.452,-21.35,-0.076,-0.074,0.975,-32.8,-29.1,8.4,
44800004,90499,22.8025,9.625,4.987,-19.057,-0.055,-0.077,1.015,-32.8,-28.8,8.1,
44810001,90509,22.8025,5.005,1.942,-9.52,-0.043,-0.079,1.037,-33,-29.8,6.4,
44820003,90519,22.8025,-3.867,-3.307,5.635,-0.051,-0.067,1.036,-33.9,-29.5,7.9,
44830001,90529,22.8025,-9.695,-10.15,17.85,-0.015,-0.086,1.041,-32.1,-29.4,7.6,
44840004,90539,22.8025,-8.855,-12.197,27.142,0.01,-0.102,1.043,-33,-29.2,7.5,
44850001,90549,22.8025,-7.245,-9.975,36.05,0.017,-0.116,1.03,-33,-29.5,7.6,
44860003,90559,22.8025,-4.637,-5.722,40.687,0.012,-0.135,1.029,-32.7,-29.2,6.3,
44870000,90569,22.8217,-6.247,-4.672,40.005,0.003,-0.125,1.027,-32.1,-29.2,7.3,
44880004,90579,22.8217,-1.662,-2.415,39.62,-0.003,-0.131,1.017,-33.3,-30.1,7.8,
44890001,90589,22.8217,8.417,4.795,36.382,-0.033,-0.126,1.01,-32.2,-28.9,7.8,
44900002,90599,22.8217,16.31,8.61,30.555,-0.063,-0.099,1.003,-31.9,-29.5,7.6,
44910001,90609,22.8217,25.515,9.695,23.31,-0.074,-0.082,1.018,-32.4,-30,6.7,
44920004,90619,22.8217,31.395,9.205,17.605,-0.085,-0.057,1.019,-32.7,-29.2,7.5,
44930000,90629,22.8217,30.625,4.41,19.145,-0.07,-0.066,1.01,-33.1,-29.5,7.8,
44940002,90639,22.8217,29.155,-1.102,25.742,-0.03,-0.094,1.018,-33.3,-28.6,7.6,
44950001,90649,22.8217,22.732,-3.867,33.6,0.004,-0.106,1.045,-33.4,-28.9,7,
44960004,90659,22.8217,14.21,-4.567,39.83,-0.002,-0.119,1.051,-33.6,-29.5,6.6,
44970001,90669,22.8217,3.727,-6.3,40.565,-0.061,-0.06,1.038,-32.7,-29.8,6.1,
44980003,90679,22.8217,-9.065,-14.122,44.975,-0.107,-0.017,1.048,-32.7,-29.4,7.5,
44990001,90689,22.8217,-18.165,-21.157,49.577,-0.109,-0.017,1.066,-32.8,-30.1,7.6,
45000006,90699,22.8217,-27.615,-23.135,47.915,-0.111,0.002,1.093,-31.5,-29.8,7.6,
45010000,90709,22.8217,-32.497,-20.335,40.127,-0.097,0.027,1.077,-31.9,-30.6,7.3,
45020002,90719,22.8217,-27.615,-18.252,30.065,-0.088,0.006,1.063,-32.1,-30.7,7.2,
45030001,90729,22.8217,-25.007,-14.105,22.435,-0.032,-0.049,1.09,-31.9,-30.6,8.1,
45040004,90739,22.8217,-24.465,-5.46,17.395,0.013,-0.082,1.061,-31,-31.2,7.2,
45050001,90749,22.8217,-18.865,2.31,17.465,0.045,-0.129,1.012,-30.9,-30.7,7.8,
45060002,90759,22.8217,-18.9,0.84,20.037,0.073,-0.187,1.001,-31,-30.9,7.8,
45070000,90769,22.8217,-22.015,-3.92,31.955,0.094,-0.189,0.991,-30.9,-29.8,8.1,
45080004,90779,22.8217,-18.41,-5.407,49.472,0.087,-0.189,0.991,-31.3,-30.6,7.6,
45090001,90789,22.8217,-18.41,-5.407,49.472,0.087,-0.2,1.005,-30.6,-31,7.8,
45100002,90799,22.8217,-15.155,-2.87,63.735,0.067,-0.181,1.045,-29.8,-30.9,7.2,
45110000,90809,22.8025,-11.9,0.122,72.117,0.001,-0.146,1.037,-30.4,-31.3,7.6,
45120004,90819,22.8025,-2.467,2.642,71.54,-0.056,-0.109,1.034,-29.8,-30.3,7.2,
