#Format version: 1.0
time[us],Waveform 1,Waveform 1,gyroX[dps],gyroY[dps],gyroZ[dps],accX[g],accY[g],accZ[g],magnX[uT],magnY[uT],magnZ[uT],
26512702,204193,25.4719,-8.295,-1.627,4.287,0.045,-0.081,1.04,-24.1,-34.8,8.1,
26522704,204203,25.4719,-6.37,-0.122,2.38,0.054,-0.06,1.042,-23.4,-34.5,7.6,
26532702,204213,25.4719,-2.992,1.4,0.665,0.057,-0.045,1.037,-23.5,-34.8,9.3,
26542705,204223,25.4719,0.647,1.05,0.665,0.059,-0.037,1.042,-24,-34.8,8.1,
26552702,204233,25.4719,3.57,1.19,-0.577,0.057,-0.041,1.039,-23.4,-34.8,7.9,
26562704,204243,25.4719,4.865,1.417,-3.657,0.051,-0.044,1.03,-23.5,-34.5,8.7,
26572702,204253,25.4719,5.267,2.467,-4.865,0.038,-0.037,1.016,-23.1,-34.2,8.7,
26582705,204263,25.4719,3.29,1.855,-4.34,0.026,-0.039,0.995,-23.2,-34.2,7.9,
26592704,204273,25.4911,-0.35,-0.437,-5.022,0.015,-0.046,0.994,-24,-34,8.4,
26602704,204283,25.4911,-1.452,-0.455,-5.215,0.002,-0.052,0.996,-23.2,-34.8,7.6,
26612702,204293,25.4911,-1.522,0.122,-4.427,0.001,-0.066,0.999,-24.4,-33.9,6.9,
26622705,204303,25.4911,-4.217,1.347,-2.485,0,-0.075,1.003,-24.4,-34.9,8.5,
26632702,204313,25.4911,-6.615,3.272,0.717,-0.002,-0.079,0.996,-23.4,-34.9,7.5,
26642704,204323,25.4911,-7.787,2.362,2.975,-0.001,-0.074,0.992,-23.4,-33.6,7.6,
26652702,204333,25.4911,-8.785,0.105,3.92,0.012,-0.064,1.014,-24.1,-34.5,7.6,
26662705,204343,25.4911,-10.692,-1.505,3.115,0.027,-0.06,1.034,-23.2,-34.9,7.8,
26672702,204353,25.4911,-9.45,-1.977,1.75,0.04,-0.041,1.048,-23.7,-34.8,7.8,
26682704,204363,25.4911,-5.32,-3.657,0.192,0.053,-0.03,1.052,-23.5,-33.6,8.5,
26692702,204373,25.4911,1.26,-5.705,-3.062,0.055,-0.037,1.057,-23.1,-34.9,9.3,
26702705,204383,25.4911,7.927,-5.565,-6.492,0.047,-0.053,1.054,-22.6,-34.6,7.3,
26712702,204393,25.4911,10.587,-4.375,-7.087,0.039,-0.068,1.045,-23.1,-34.5,8.1,
26722704,204403,25.4911,6.632,-0.77,-6.772,0.028,-0.088,1.039,-24.1,-34.3,7.5,
26732702,204413,25.4911,-1.295,4.952,-6.212,0.02,-0.106,1.018,-23.4,-34.6,7.5,
26742706,204423,25.4911,-5.32,7.14,-1.47,0.014,-0.095,1.001,-23.2,-35.2,8.2,
26752702,204433,25.5103,-7.7,4.69,2.765,0.024,-0.066,0.999,-23.1,-34.8,7.8,
26762704,204443,25.5103,-6.982,2.152,2.502,0.025,-0.057,1.013,-22.8,-34.9,9.1,
26772702,204453,25.5103,-4.06,-0.122,0.577,0.022,-0.057,1.029,-23.1,-33.7,7.6,
26782705,204463,25.5103,0.647,-2.432,-0.752,0.016,-0.065,1.044,-23.2,-34.6,7.8,
26792702,204473,25.5103,5.512,-2.415,-1.592,0.013,-0.059,1.036,-23.7,-33.1,7.9,
26802703,204483,25.5103,8.05,-1.68,-1.61,0.014,-0.039,1.028,-23.7,-33.7,8.2,
26812702,204493,25.5103,6.142,-1.295,-1.505,0.012,-0.03,1.02,-23.5,-34.5,6.7,
26822705,204503,25.5103,3.342,-3.692,-1.645,0.01,-0.047,1.023,-22.9,-34.5,7.9,
26832702,204513,25.4911,0.227,-4.812,-0.472,0.022,-0.055,1.049,-24.1,-34.5,7.6,
26842705,204523,25.4911,-6.93,-2.187,0.875,0.029,-0.07,1.048,-25.2,-35.1,7.9,
26852702,204533,25.4911,-10.587,-0.332,3.762,0.043,-0.069,1.052,-24.4,-34.6,7.5,
26862705,204543,25.4911,-13.545,1.662,5.827,0.055,-0.057,1.059,-23.2,-34.5,9.1,
26872702,204553,25.4911,-13.667,3.99,3.307,0.054,-0.055,1.065,-22.9,-34.8,8.7,
26882703,204563,25.4911,-8.085,5.617,-0.35,0.04,-0.067,1.051,-23.8,-35.2,6.4,
26892702,204573,25.4911,-0.192,5.407,-2.397,0.032,-0.071,1.038,-24,-34.2,7.5,
26902705,204583,25.4911,3.255,3.517,-3.307,0.025,-0.073,1.027,-23.5,-33.9,7.5,
26912702,204593,25.4911,5.512,1.067,-3.92,0.028,-0.071,1.024,-23.8,-34,7.6,
26922704,204603,25.4911,6.37,-0.577,-4.34,0.031,-0.073,1.036,-22.9,-33.9,7.6,
26932702,204613,25.4911,3.36,0.647,-5.827,0.031,-0.081,1.037,-23.4,-34.9,8.1,
26942705,204623,25.4911,-0.682,2.625,-6.002,0.027,-0.089,1.03,-23.1,-34,8.7,
26952702,204633,25.4911,-0.682,2.625,-6.002,0.027,-0.089,1.03,-23.4,-33.7,8.1,
26962704,204643,25.4911,-3.01,3.132,-4.042,0.023,-0.091,1.015,-23.2,-34.2,7.2,
26972702,204653,25.4911,-2.17,2.922,-2.45,0.022,-0.082,1.001,-23.1,-34.2,7.5,
26982705,204663,25.4911,-0.525,2.222,-2.415,0.021,-0.076,0.983,-23.5,-34.5,7.3,
26992702,204673,25.4911,-0.262,0.612,-3.972,0.02,-0.074,0.976,-24.4,-33.6,6.7,
27002703,204683,25.4911,-0.857,-0.455,-3.797,0.014,-0.074,0.975,-23.1,-33.9,7.3,
27012702,204693,25.4911,-2.45,-2.17,-2.327,0.008,-0.078,0.974,-24.4,-34.2,8.4,
27022705,204703,25.4911,-4.025,-3.202,-1.925,0.006,-0.084,0.983,-23.4,-34,7.9,
27032702,204713,25.4911,-3.657,-3.5,-1.155,0.01,-0.081,0.996,-24.3,-34.3,7.2,
27042704,204723,25.4911,-3.045,-4.112,0.192,0.018,-0.079,1.017,-23.8,-33.7,7,
27052702,204733,25.4911,-4.777,-3.377,0.332,0.029,-0.086,1.041,-23.5,-34.8,8.1,
27062705,204743,25.4911,-8.12,-1.96,-0.192,0.036,-0.09,1.063,-23.5,-34.2,7.6,
27072702,204753,25.4911,-9.362,0.035,-1.12,0.043,-0.079,1.063,-23.4,-34.3,7.9,
27082704,204763,25.4911,-7.332,1.645,-1.312,0.04,-0.066,1.056,-22.8,-33.7,7.8,
27092704,204773,25.4911,-6.685,1.505,-1.487,0.032,-0.069,1.044,-23.1,-34.5,7.9,
27102705,204783,25.4911,-6.02,1.277,-2.362,0.02,-0.077,1.032,-22.8,-34.5,8.2,
27112702,204793,25.4911,-2.887,-0.49,-2.502,0.008,-0.088,1.023,-22.8,-33.7,7.5,
27122703,204803,25.4911,1.33,-2.677,-2.45,0.005,-0.092,1.019,-22.6,-33.7,7.5,
27132702,204813,25.4911,3.412,-4.165,-2.222,0.008,-0.086,1.025,-23.2,-34.2,7.8,
27142705,204823,25.4911,2.415,-4.042,-1.732,0.019,-0.085,1.036,-22.9,-34.3,7.5,
27152702,204833,25.4911,-0.07,-2.292,-0.805,0.026,-0.074,1.041,-24.1,-34.2,7.6,
27162704,204843,25.4719,-1.627,-0.735,0.647,0.036,-0.059,1.051,-22.9,-34,7.5,
27172702,204853,25.4719,-3.972,0.7,-0.297,0.036,-0.062,1.052,-23.5,-34.3,7,
27182705,204863,25.4719,-4.375,1.942,-2.782,0.029,-0.074,1.047,-22.9,-34.5,7.2,
27192702,204873,25.4719,-2.887,1.592,-3.535,0.023,-0.078,1.039,-22.8,-34.6,7.2,
27202703,204883,25.4719,-1.277,0.612,-4.865,0.018,-0.075,1.033,-23.4,-34.8,8.1,
27212702,204893,25.4719,0.402,0.49,-5.74,0.011,-0.078,1.026,-22.8,-33.6,8.2,
27222705,204903,25.4719,-0.315,-0.542,-5.915,0.009,-0.075,1.018,-22.8,-33.7,7.9,
27232702,204913,25.4719,0.017,-0.822,-5.127,0.007,-0.067,1.013,-23.4,-34.8,7.3,
27242704,204923,25.4911,1.487,-1.365,-3.692,0.005,-0.072,1.007,-22.5,-34.3,7.9,
27252702,204933,25.4911,2.817,-3.272,-2.345,0.011,-0.074,1.007,-23.4,-34.8,7.5,
27262705,204943,25.4911,3.29,-3.64,-1.82,0.019,-0.073,1.015,-23.5,-34,7.3,
27272702,204953,25.4911,0.262,-1.032,-0.857,0.021,-0.073,1.016,-23.8,-35.1,8.2,
27282704,204963,25.4911,-5.915,0.07,1.207,0.028,-0.081,1.033,-23.8,-35.1,7.8,
27292702,204973,25.4911,-12.232,1.365,1.05,0.037,-0.085,1.049,-22.8,-34.2,7.5,
27302705,204983,25.4911,-12.092,3.797,0.262,0.033,-0.076,1.05,-22.8,-34.5,7.8,
27312702,204993,25.4911,-8.802,2.327,-1.522,0.034,-0.077,1.032,-23.4,-34.5,8.1,
27322703,205003,25.4719,-2.537,0.892,-4.952,0.033,-0.077,1.031,-22.3,-33.4,7.8,
27332702,205013,25.4719,1.015,1.347,-6.965,0.023,-0.091,1.018,-23.4,-34.5,8.4,
27342707,205023,25.4719,1.382,0.857,-6.44,0.015,-0.101,1.004,-22.6,-34,8.2,
27352702,205033,25.4719,0.525,-0.07,-3.955,0.014,-0.107,1.005,-23.2,-34.2,7,
27362703,205043,25.4719,-0.7,0.262,-1.33,0.017,-0.105,1.01,-22.2,-33.6,7.5,
27372702,205053,25.4719,-1.26,0.787,-0.35,0.018,-0.099,1.009,-22.9,-34,7.2,
27382705,205063,25.4719,1.767,1.207,0.455,0.016,-0.096,1.006,-23.8,-34,8.2,
27392702,205073,25.4719,3.64,1.33,1.732,0.017,-0.096,1.013,-22.5,-34.3,7.5,
27402703,205083,25.4719,-2.327,3.465,2.222,0.012,-0.104,1.007,-22.9,-35.1,7.6,
27412702,205093,25.5103,-9.66,3.955,3.517,0.006,-0.102,0.998,-23.2,-33,7.3,
27422705,205103,25.5103,-12.215,-0.612,4.532,0.017,-0.086,1.01,-22.8,-33.6,7.2,
27432702,205113,25.5103,-7.402,-2.94,3.535,0.029,-0.077,1.04,-22.5,-34.5,7.3,
27442703,205123,25.5103,-2.45,-3.587,0.21,0.032,-0.088,1.045,-22.3,-33.9,7.6,
27452702,205133,25.5103,1.855,-3.045,-2.817,0.03,-0.095,1.047,-22.8,-34.5,7.3,
27462705,205143,25.5103,4.655,-1.592,-2.8,0.025,-0.092,1.034,-22.9,-34.3,7,
27472702,205153,25.5103,5.337,-1.137,-1.715,0.017,-0.082,1.019,-23.1,-34.8,7,
27482704,205163,25.5103,5.355,-0.892,-1.627,0.007,-0.085,1.006,-22.3,-33,7.6,
27492702,205173,25.5103,3.692,-1.347,-0.927,0.004,-0.096,1.003,-23.4,-34.2,7.9,
27502705,205183,25.5103,-1.47,-2.432,1.032,0.008,-0.107,1.014,-22.6,-34,7.6,
27512702,205193,25.5103,-9.362,-1.417,2.222,0.015,-0.111,1.025,-23.2,-34.2,7.5,
27522704,205203,25.5103,-14.91,-0.105,4.812,0.019,-0.102,1.039,-22.3,-33.1,7.5,
27532702,205213,25.5103,-14.7,-1.732,6.072,0.021,-0.098,1.041,-23.1,-33.3,6.3,
27542705,205223,25.5103,-7.367,-3.71,4.147,0.027,-0.097,1.067,-22.9,-34.3,7.5,
27552702,205233,25.5103,-1.855,-3.412,1.47,0.027,-0.098,1.067,-22.2,-34.2,7,
27562703,205243,25.5103,1.855,-2.905,-0.945,0.022,-0.11,1.055,-22.5,-33.4,7.2,
27572702,205253,25.5103,4.567,-4.532,-2.222,0.025,-0.112,1.053,-23.1,-34,7.9,
27582705,205263,25.5103,6.947,-2.887,-3.185,0.024,-0.103,1.05,-22.2,-33.7,6.6,
27592704,205273,25.5103,4.48,0.98,-4.655,0.011,-0.106,1.016,-22.5,-34.2,7.6,
27602703,205283,25.5103,-0.507,1.837,-4.707,0.001,-0.112,0.99,-22.6,-34.2,7.8,
27612702,205293,25.5103,-5.845,2.327,-1.435,0,-0.109,0.981,-22.2,-33.6,7.5,
27622705,205303,25.5103,-10.797,2.135,2.292,0.005,-0.106,0.977,-21.9,-33.4,7.6,
27632702,205313,25.5103,-12.267,1.33,4.217,0.015,-0.099,0.99,-22.8,-34,7.6,
27642703,205323,25.5103,-10.85,1.575,5.355,0.024,-0.085,0.999,-22.2,-33.3,6.1,
27652702,205333,25.5295,-6.842,2.695,4.637,0.017,-0.093,0.989,-22,-33.9,7.9,
27662705,205343,25.5295,0.385,2.607,4.217,0.004,-0.103,0.974,-22.8,-34.2,7.8,
27672702,205353,25.5295,5.705,-0.175,6.44,0,-0.095,0.97,-21.9,-33.9,7.6,
27682704,205363,25.5295,5.74,-3.167,8.277,0,-0.089,0.984,-22,-32.7,7.6,
27692702,205373,25.5295,3.675,-5.652,8.785,-0.01,-0.111,0.992,-21.7,-33.7,7.2,
27702705,205383,25.5295,3.395,-7.997,11.602,-0.018,-0.121,1.008,-22.3,-34.3,7.8,
27712702,205393,25.5295,1.96,-8.33,16.835,-0.006,-0.104,1.021,-22,-34.3,6.6,
27722703,205403,25.5295,-1.4,-6.335,21.63,0.015,-0.05,1.031,-21.7,-33.6,7,
27732702,205413,25.5487,-5.53,-5.11,22.4,0.035,-0.05,1.031,-22.8,-34.2,8.7,
27742705,205423,25.5487,-5.53,-5.11,22.4,0.035,0.001,1.034,-22.9,-33.9,7.3,
27752702,205433,25.5487,-8.96,-5.477,17.062,0.047,0.019,1.052,-21.6,-33.1,8.1,
27762704,205443,25.5487,-11.357,-4.112,11.147,0.04,-0.002,1.062,-22.2,-33.3,7.6,
27772702,205453,25.5487,-10.255,-2.905,9.817,0.029,-0.042,1.063,-22,-33.9,7.5,
27782705,205463,25.5487,-8.452,-3.622,9.31,0.03,-0.073,1.067,-21.6,-33,7.9,
27792702,205473,25.5487,-6.58,-3.71,8.032,0.026,-0.087,1.076,-21.4,-33.9,7.6,
27802704,205483,25.5487,-5.022,-1.75,6.65,0.022,-0.116,1.083,-21.4,-33.4,8.1,
27812702,205493,25.5295,-4.655,-0.507,9.187,0.009,-0.151,1.065,-22.6,-33,7.8,
27822705,205503,25.5295,-6.037,-0.192,12.827,0.018,-0.152,1.058,-21.3,-34.2,7.9,
27832702,205513,25.5295,-13.51,2.1,17.587,0.025,-0.143,1.055,-22.5,-34.5,7.2,
27842705,205523,25.5295,-24.552,0.665,23.012,0.036,-0.123,1.059,-21.4,-33.9,6.6,
27852702,205533,25.5295,-33.197,-1.382,26.075,0.062,-0.079,1.072,-21.4,-33.4,6.7,
27862705,205543,25.5295,-33.495,-6.247,24.745,0.081,-0.048,1.092,-21,-33.9,8.5,
27872702,205553,25.5295,-21.262,-9.677,13.702,0.074,-0.082,1.112,-20.7,-33.9,7.9,
27882704,205563,25.5295,-0.437,-4.585,-1.067,0.04,-0.159,1.092,-20.7,-33.9,7.8,
27892702,205573,25.5295,18.06,-0.735,-7.157,0.003,-0.217,1.059,-22.3,-34,6.7,
27902705,205583,25.5103,22.592,-0.332,-1.82,-0.018,-0.225,1.034,-20.7,-33.6,7.9,
27912702,205593,25.5103,14.84,-0.63,6.37,-0.03,-0.208,1.004,-21.1,-34,7.5,
27922704,205603,25.5103,4.077,1.487,12.162,-0.03,-0.172,0.969,-21.1,-32.7,7.3,
27932702,205613,25.5103,-4.27,1.68,16.817,-0.032,-0.151,0.955,-20.7,-33.3,8.1,
27942705,205623,25.5103,-11.34,-0.507,19.775,-0.019,-0.158,0.97,-20.8,-33.4,7.8,
27952702,205633,25.5103,-16.782,-0.367,21.98,-0.004,-0.164,0.988,-20.7,-33.6,7.6,
27962704,205643,25.5103,-22.155,0.42,25.165,0.014,-0.166,1.009,-19.9,-33.9,8.4,
27972702,205653,25.5103,-28.507,1.085,27.877,0.034,-0.152,1.042,-19,-34.2,8.2,
27982705,205663,25.4911,-34.527,-0.472,28.77,0.04,-0.145,1.061,-20.1,-33,8.2,
27992702,205673,25.4911,-30.52,-3.29,26.442,0.032,-0.208,1.084,-19.9,-33.4,7.5,
28002704,205683,25.4911,-13.335,1.855,24.675,0.026,-0.246,1.076,-19.9,-33.3,8.2,
28012702,205693,25.4911,5.757,7.805,27.702,0.019,-0.217,1.058,-19,-33.3,8.4,
28022705,205703,25.4911,14.472,13.02,33.775,0.015,-0.12,1.005,-20.5,-33.4,6.6,
28032702,205713,25.4911,10.78,14.367,37.607,-0.002,-0.061,0.96,-18.7,-33.1,7.3,
28042704,205723,25.4911,4.655,12.705,38.885,0,-0.031,0.918,-19.3,-33.1,6.4,
28052702,205733,25.4911,2.397,11.252,42.017,-0.006,0.022,0.908,-18.9,-33,8.2,
28062705,205743,25.4911,0.577,9.747,48.475,0.071,-0.266,0.931,-19,-32.7,7.6,
28072702,205753,25.4911,18.847,29.015,67.41,-0.06,-0.232,1.163,-18.6,-33,7,
28082704,205763,25.4911,35.385,62.09,68.67,0.059,-0.185,1.059,-19.3,-31.9,7.5,
28092704,205773,25.4911,38.465,54.757,41.212,0.031,-0.197,1.028,-20.2,-31.3,7.6,
28102705,205783,25.4911,40.687,30.835,9.87,-0.072,-0.106,0.961,-18.7,-32.2,7,
28112702,205793,25.4911,37.205,1.907,13.23,-0.041,0.004,1.005,-19.5,-31.5,7,
28122704,205803,25.4911,20.79,-18.812,32.48,-0.019,-0.003,1.037,-19.9,-31.6,6.7,
28132702,205813,25.4911,3.22,-23.712,46.882,-0.033,-0.009,0.994,-20.1,-32.7,6.7,
28142705,205823,25.5295,-5.355,-22.015,48.247,-0.061,-0.066,0.984,-19.6,-32.4,7.3,
28152702,205833,25.5295,-15.785,-8.522,46.27,-0.041,-0.117,0.984,-19,-31.8,6.7,
28162703,205843,25.5295,-32.322,15.015,49.98,-0.013,-0.104,1.001,-18.9,-31.3,7,
28172702,205853,25.5295,-40.127,32.83,55.807,0.012,-0.094,1.024,-18.1,-31.5,7,
28182705,205863,25.5295,-33.617,32.812,64.015,0.014,-0.112,1.049,-18.4,-30.9,5.8,
28192702,205873,25.5295,-17.185,23.152,73.797,0.005,-0.152,1.064,-17.8,-31.2,7.3,
28202704,205883,25.5295,0.752,12.442,85.085,-0.015,-0.151,1.035,-18.6,-30.6,6.7,
28212702,205893,25.5295,14.49,0.997,95.497,-0.03,-0.104,1.014,-17.5,-30.9,6.7,
28222706,205903,25.4911,20.405,-4.2,100.1,-0.035,-0.056,1.008,-17.7,-31.8,6.9,
28232702,205913,25.4911,21.332,-3.377,97.195,-0.062,-0.04,1.007,-17.5,-29.8,7,
28242703,205923,25.4911,20.195,-2.135,93.362,-0.087,-0.019,0.993,-17.2,-30.4,6.6,
28252702,205933,25.4911,12.915,-4.62,94.5,-0.095,-0.014,0.96,-17.5,-29.5,6.7,
28262705,205943,25.4911,5.705,-10.867,97.055,-0.088,-0.054,0.954,-18,-30.1,6.7,
28272702,205953,25.4911,4.13,-18.777,99.347,-0.047,-0.078,0.978,-17.2,-29.5,6.6,
28282704,205963,25.4911,7.157,-23.52,101.552,-0.033,-0.075,1.019,-16.9,-30.3,7.9,
28292702,205973,25.4911,10.552,-20.3,101.395,-0.028,-0.052,1.081,-16.9,-30.3,6.4,
28302705,205983,25.4911,10.797,-8.365,100.537,-0.007,-0.045,1.098,-16.3,-29.8,7,
28312702,205993,25.5103,12.425,5.215,100.17,-0.023,-0.069,1.076,-15.9,-29.5,7,
28322704,206003,25.5103,12.827,12.862,97.562,-0.069,-0.082,1.033,-16.5,-29.7,7.5,
28332702,206013,25.5103,15.26,13.037,83.772,-0.222,-0.187,1.004,-15.1,-29.4,6.9,
28342707,206023,25.5103,30.94,4.427,45.132,-0.279,-0.274,0.987,-16.5,-29.1,6.4,
28352702,206033,25.5103,49.017,-11.48,22.977,-0.131,-0.124,0.968,-17.5,-28.2,6.7,
28362704,206043,25.5103,48.702,-21.035,31.237,-0.119,-0.05,0.954,-16.3,-28.8,7.2,
28372702,206053,25.5103,44.082,-19.67,39.357,-0.127,-0.056,0.944,-16.5,-28.8,6.1,
28382705,206063,25.5103,49.857,-12.95,43.592,-0.069,-0.044,0.929,-16.8,-29.1,6,
28392702,206073,25.5295,67.27,-6.405,49.035,-0.047,-0.028,0.935,-17.8,-28.9,6,
28402704,206083,25.5295,87.99,0.945,59.727,-0.038,0.002,0.984,-18.1,-28.2,6.4,
28412702,206093,25.5295,102.9,9.012,69.807,-0.024,0.012,1.026,-18.6,-29.4,5.8,
28422705,206103,25.5295,107.345,14.087,79.327,-0.043,-0.018,1.074,-19.3,-28.6,6.3,
28432702,206113,25.5295,98.35,16.555,94.762,-0.05,0.009,1.108,-19.9,-28.8,6.1,
28442704,206123,25.5295,72.52,15.977,103.635,-0.064,0.087,1.121,-20.5,-28.6,5.7,
28452702,206133,25.5295,36.277,15.785,97.982,-0.105,0.105,1.112,-20.2,-26.5,5.8,
28462705,206143,25.5295,-1.942,11.567,91.192,-0.12,0.111,1.09,-20.5,-28.3,6.4,
28472702,206153,25.5295,-29.05,6.072,89.075,-0.092,0.137,1.071,-20.2,-27.9,7.3,
28482704,206163,25.5295,-36.33,9.765,85.872,-0.059,0.184,1.077,-19.5,-28.3,6.4,
28492702,206173,25.5295,-27.09,29.487,77.332,-0.04,0.186,1.087,-18.7,-27.6,6.1,
28502705,206183,25.5295,-9.205,54.775,69.422,-0.111,0.178,1.052,-19.2,-27.1,6.6,
28512702,206193,25.5295,5.022,66.167,64.505,-0.075,0.169,0.981,-20.2,-26.5,6.7,
28522704,206203,25.5295,5.022,66.167,64.505,-0.075,0.169,0.981,-18,-26.4,6,
28532702,206213,25.5295,13.405,56.98,60.147,-0.095,0.1,0.944,-19.5,-25.3,6,
28542705,206223,25.5295,19.88,41.65,59.5,-0.153,0.097,1.013,-19,-25.5,6.1,
28552702,206233,25.5103,8.522,28.49,63.437,-0.16,0.102,1.053,-19.3,-24.7,6.7,
28562704,206243,25.5103,-12.512,9.835,74.217,-0.216,0.093,1.086,-18.9,-24.6,5.8,
28572702,206253,25.5103,-33.53,-9.66,86.905,-0.214,0.118,1.088,-18.3,-24.6,6.4,
28582705,206263,25.5103,-50.907,-15.995,95.34,-0.157,0.104,1.022,-18.3,-25.2,6.3,
28592704,206273,25.5103,-52.762,-18.13,99.61,-0.132,0.029,0.965,-17.8,-23.7,6.1,
28602704,206283,25.5103,-49.367,-11.515,94.657,-0.02,0.035,0.878,-16.6,-24.6,6.1,
28612702,206293,25.5103,-46.375,-4.06,81.847,-0.018,0,0.836,-15.7,-25.3,7.3,
28622705,206303,25.5103,-35.052,-11.532,72.94,-0.087,-0.027,0.94,-16.9,-24.7,6.3,
28632702,206313,25.5295,-36.452,-22.96,71.995,-0.042,-0.035,0.95,-17.1,-24.3,6.1,
28642703,206323,25.5295,-35.472,-25.952,77.297,0.03,-0.055,0.992,-15.9,-25.3,7.6,
28652702,206333,25.5295,-28.542,-30.135,89.687,0.097,-0.128,1.039,-15.9,-24.9,6.9,
28662705,206343,25.5295,-12.915,-36.89,111.3,0.144,-0.207,0.969,-14.8,-25,7.3,
28672702,206353,25.5295,7.437,-41.772,136.85,0.122,-0.177,1.017,-15.6,-24.6,7,
28682704,206363,25.5295,11.34,-47.617,158.34,0.034,-0.115,1.065,-15.6,-24.7,7.3,
28692702,206373,25.5295,10.57,-44.66,171.307,-0.022,-0.012,1.091,-15.1,-24.6,6.7,
28702705,206383,25.5295,11.042,-22.155,169.032,-0.043,0.101,1.078,-15.1,-24.6,6.3,
28712702,206393,25.4911,16.73,0.262,155.575,-0.04,0.169,1.063,-14.5,-24.1,5.8,
28722704,206403,25.4911,19.25,11.252,141.785,-0.056,0.186,1.05,-15.1,-24,6,
28732702,206413,25.4911,15.697,14.035,130.742,-0.037,0.158,1.041,-15,-22.6,6.3,
28742705,206423,25.4911,7.28,13.212,123.392,-0.016,0.1,1.038,-14.4,-22.8,7.2,
28752702,206433,25.4911,-1.75,4.76,126.332,0.001,0.094,1.035,-13.9,-22.9,7.6,
28762704,206443,25.4911,-12.565,-10.045,137.55,0.003,0.106,1.019,-14.1,-23.4,6.6,
28772702,206453,25.4911,-18.34,-24.745,149.677,0.003,0.137,1.067,-14.4,-22.6,7.6,
28782705,206463,25.4911,-21.35,-36.785,158.865,-0.046,0.16,1.1,-14.2,-23.4,5.7,
28792702,206473,25.4911,-27.405,-53.707,168.927,-0.129,0.155,1.066,-12.7,-22.5,6.9,
28802704,206483,25.4911,-32.672,-69.212,176.557,-0.171,0.225,1.044,-12.9,-22.8,8.1,
28812702,206493,25.4911,-25.427,-63.525,163.625,-0.203,0.251,1.052,-12.7,-21.9,7.6,
28822705,206503,25.4911,-7.945,-36.435,136.832,-0.178,0.287,1.069,-13.2,-22.2,7.9,
28832702,206513,25.4911,7.052,-3.447,105.7,-0.152,0.273,1.111,-13.3,-22.5,7.5,
28842705,206523,25.4911,10.5,19.215,83.93,-0.075,0.223,1.227,-13.2,-21.3,7.6,
28852702,206533,25.4911,-18.077,23.362,76.86,-0.017,0.148,1.202,-13.3,-21.1,7,
28862705,206543,25.4911,-49.49,17.692,77.91,0.038,0.06,1.113,-12.7,-21.3,7.3,
28872702,206553,25.4911,-68.617,13.51,80.045,0.106,-0.051,1.034,-12.6,-19.9,9.1,
28882703,206563,25.5103,-68.792,3.885,88.567,0.106,-0.147,0.954,-11.5,-20.7,8.1,
28892702,206573,25.5103,-58.572,-10.027,109.69,0.108,-0.212,0.899,-11.2,-19.9,9,
28902705,206583,25.5103,-49.927,-31.955,133.875,0.088,-0.232,0.885,-9.6,-19,8.8,
28912702,206593,25.5103,-36.295,-51.712,150.797,0.044,-0.176,0.917,-9.9,-20.5,8.8,
28922703,206603,25.5103,-9.817,-54.775,151.445,-0.002,-0.16,0.944,-10.8,-19.5,8.2,
28932702,206613,25.5103,28.052,-37.17,143.097,-0.015,-0.091,0.93,-9.9,-19.8,7,
28942705,206623,25.5103,50.12,-11.077,128.082,-0.009,-0.066,0.953,-11.5,-19.3,7.9,
28952702,206633,25.5103,53.707,12.582,117.057,0.04,-0.043,1.02,-11.4,-19.3,7.3,
28962704,206643,25.5487,50.12,17.85,116.41,0.102,0.006,0.995,-11.7,-19.5,7.9,
28972702,206653,25.5487,48.352,7.84,123.06,0.138,0.029,1.019,-12,-19.5,8.2,
28982705,206663,25.5487,47.512,-5.32,131.25,0.118,0.076,1.064,-12.1,-18.4,7.8,
28992702,206673,25.5487,40.477,-18.602,134.715,0.054,0.181,1.121,-12.6,-17.1,7.8,
29002704,206683,25.5487,32.182,-23.957,123.2,-0.029,0.255,1.143,-12.9,-17.5,6.7,
29012702,206693,25.5487,26.25,-22.172,103.845,-0.092,0.26,1.136,-12,-17.4,7.3,
29022705,206703,25.5487,14.752,-22.032,95.637,-0.097,0.236,1.111,-12.3,-17.4,7,
29032702,206713,25.5487,4.497,-25.2,95.935,-0.038,0.177,1.078,-12.9,-17.7,7.6,
29042704,206723,25.5295,0.105,-23.45,94.395,0.042,0.074,0.987,-13,-17.5,7.6,
29052702,206733,25.5295,-2.327,-22.242,90.055,0.076,-0.002,0.988,-12.6,-16.9,6.6,
29062705,206743,25.5295,27.86,-1.697,81.742,0.067,0.076,0.983,-12.7,-18,7.2,
29072702,206753,25.5295,50.382,7.332,81.077,0.188,-0.05,0.921,-13.5,-16.6,7.8,
29082704,206763,25.5295,52.902,0.14,86.765,0.227,-0.085,0.947,-14.1,-17.1,6.7,
29092704,206773,25.5295,50.05,-15.365,105.332,0.155,0.015,0.954,-13.9,-16.8,6.7,
29102705,206783,25.5295,48.632,-31.395,125.632,0.047,0.106,0.98,-14.4,-15.7,6.9,
29112702,206793,25.5295,44.8,-39.707,136.78,-0.001,0.12,0.894,-14.7,-16.2,6.6,
29122704,206803,25.5487,43.505,-41.72,142.782,-0.023,0.18,0.995,-15.1,-16.8,6.4,
